5755	10000
2909	91	1.0
2909	122	1.0
2909	526	1.0
2909	831	1.0
2909	1314	1.0
2909	2769	1.0
2909	6328	1.0
2909	7485	1.0
2909	7732	1.0
2910	0	1.0
2910	1	1.0
2910	2	1.0
2910	3	1.0
2910	4	1.0
2910	5	1.0
2910	6	1.0
2910	7	1.0
2910	8	1.0
2910	9	1.0
2910	10	1.0
2910	12	1.0
2910	26	1.0
2910	41	1.0
2910	50	1.0
2910	54	1.0
2910	71	1.0
2910	78	1.0
2910	85	1.0
2910	91	1.0
2910	104	1.0
2910	124	1.0
2910	193	1.0
2910	526	1.0
2910	831	1.0
2910	1314	1.0
2910	1722	1.0
2910	5156	1.0
2910	5235	1.0
2910	6567	1.0
2910	6814	1.0
2911	0	1.0
2911	1	1.0
2911	2	1.0
2911	3	1.0
2911	4	1.0
2911	5	1.0
2911	6	1.0
2911	7	1.0
2911	8	1.0
2911	9	1.0
2911	10	1.0
2911	12	1.0
2911	26	1.0
2911	54	1.0
2911	56	1.0
2911	58	1.0
2911	60	1.0
2911	82	1.0
2911	85	1.0
2911	91	1.0
2911	111	1.0
2911	149	1.0
2911	174	1.0
2911	229	1.0
2911	526	1.0
2911	831	1.0
2911	914	1.0
2911	930	1.0
2911	1314	1.0
2911	6180	1.0
2911	8122	1.0
2912	0	1.0
2912	1	1.0
2912	2	1.0
2912	3	1.0
2912	4	1.0
2912	5	1.0
2912	6	1.0
2912	7	1.0
2912	8	1.0
2912	9	1.0
2912	10	1.0
2912	12	1.0
2912	17	1.0
2912	26	1.0
2912	37	1.0
2912	44	1.0
2912	54	1.0
2912	65	1.0
2912	68	1.0
2912	85	1.0
2912	91	1.0
2912	114	1.0
2912	117	1.0
2912	173	1.0
2912	200	1.0
2912	526	1.0
2912	831	1.0
2912	1314	1.0
2912	1875	1.0
2912	5561	1.0
2912	7558	1.0
2913	1	1.0
2913	2	1.0
2913	3	1.0
2913	4	1.0
2913	5	1.0
2913	6	1.0
2913	7	1.0
2913	8	1.0
2913	9	1.0
2913	12	1.0
2913	14	1.0
2913	17	1.0
2913	20	1.0
2913	26	1.0
2913	41	1.0
2913	44	1.0
2913	46	1.0
2913	54	1.0
2913	66	1.0
2913	67	1.0
2913	85	1.0
2913	89	1.0
2913	91	1.0
2913	138	1.0
2913	190	1.0
2913	526	1.0
2913	831	1.0
2913	1314	1.0
2913	1525	1.0
2913	3787	1.0
2913	4328	1.0
2914	0	1.0
2914	1	1.0
2914	2	1.0
2914	3	1.0
2914	4	1.0
2914	5	1.0
2914	6	1.0
2914	7	1.0
2914	8	1.0
2914	9	1.0
2914	11	1.0
2914	17	1.0
2914	20	1.0
2914	42	1.0
2914	44	1.0
2914	46	1.0
2914	61	1.0
2914	98	1.0
2914	107	1.0
2914	114	1.0
2914	115	1.0
2914	138	1.0
2914	172	1.0
2914	179	1.0
2914	198	1.0
2914	1112	1.0
2914	1190	1.0
2914	1875	1.0
2914	8982	1.0
2915	0	2.0
2915	1	1.0
2915	2	1.0
2915	3	1.0
2915	4	1.0
2915	6	1.0
2915	7	1.0
2915	8	1.0
2915	9	1.0
2915	10	1.0
2915	11	1.0
2915	17	1.0
2915	37	1.0
2915	44	1.0
2915	51	1.0
2915	63	1.0
2915	92	1.0
2915	112	1.0
2915	123	1.0
2915	142	1.0
2915	167	1.0
2915	172	1.0
2915	180	1.0
2915	1126	1.0
2915	6587	1.0
2915	7797	1.0
2915	9505	1.0
2915	9887	1.0
2915	9965	1.0
2916	0	2.0
2916	1	1.0
2916	2	1.0
2916	3	1.0
2916	4	1.0
2916	6	1.0
2916	7	1.0
2916	8	1.0
2916	10	1.0
2916	11	1.0
2916	47	1.0
2916	50	1.0
2916	56	1.0
2916	75	1.0
2916	99	1.0
2916	128	1.0
2916	131	1.0
2916	159	1.0
2916	167	1.0
2916	177	1.0
2916	199	1.0
2916	437	1.0
2916	1361	2.0
2916	3750	1.0
2916	4479	1.0
2917	0	1.0
2917	1	1.0
2917	2	1.0
2917	3	1.0
2917	4	1.0
2917	6	1.0
2917	7	1.0
2917	8	1.0
2917	9	1.0
2917	10	1.0
2917	13	1.0
2917	17	1.0
2917	24	1.0
2917	37	1.0
2917	44	1.0
2917	47	1.0
2917	75	1.0
2917	92	1.0
2917	123	1.0
2917	128	1.0
2917	142	1.0
2917	167	1.0
2917	180	1.0
2917	437	1.0
2917	1126	1.0
2917	1361	2.0
2917	3750	1.0
2917	4479	1.0
2917	6587	1.0
2917	7797	1.0
2918	1	1.0
2918	2	1.0
2918	3	1.0
2918	4	1.0
2918	6	1.0
2918	7	1.0
2918	8	1.0
2918	9	1.0
2918	17	1.0
2918	20	1.0
2918	27	1.0
2918	44	1.0
2918	46	1.0
2918	47	1.0
2918	52	1.0
2918	75	1.0
2918	98	1.0
2918	107	1.0
2918	114	1.0
2918	128	1.0
2918	138	1.0
2918	167	1.0
2918	198	1.0
2918	437	1.0
2918	1112	1.0
2918	1190	1.0
2918	1361	2.0
2918	1875	1.0
2918	3750	1.0
2918	4479	1.0
2919	0	1.0
2919	1	1.0
2919	2	1.0
2919	3	1.0
2919	4	1.0
2919	6	1.0
2919	7	1.0
2919	8	1.0
2919	11	1.0
2919	12	1.0
2919	17	1.0
2919	26	1.0
2919	27	1.0
2919	38	1.0
2919	44	1.0
2919	57	1.0
2919	72	1.0
2919	113	1.0
2919	135	1.0
2919	139	1.0
2919	142	1.0
2919	177	1.0
2919	301	1.0
2919	370	1.0
2919	1126	1.0
2919	4610	2.0
2919	5347	1.0
2919	8597	1.0
2920	0	2.0
2920	1	1.0
2920	3	1.0
2920	4	1.0
2920	5	1.0
2920	7	1.0
2920	10	1.0
2920	11	1.0
2920	15	1.0
2920	20	1.0
2920	22	1.0
2920	30	1.0
2920	31	1.0
2920	153	1.0
2920	160	1.0
2920	181	1.0
2920	262	1.0
2920	316	1.0
2920	1822	1.0
2920	6518	2.0
2920	9249	1.0
2921	1	1.0
2921	3	1.0
2921	4	1.0
2921	5	1.0
2921	7	1.0
2921	13	1.0
2921	17	1.0
2921	22	1.0
2921	24	1.0
2921	27	1.0
2921	30	1.0
2921	31	1.0
2921	38	1.0
2921	44	1.0
2921	57	1.0
2921	113	1.0
2921	135	1.0
2921	142	1.0
2921	177	1.0
2921	1126	1.0
2921	1822	1.0
2921	4610	1.0
2921	5347	1.0
2921	8597	1.0
2922	1	1.0
2922	3	1.0
2922	4	1.0
2922	5	1.0
2922	7	1.0
2922	9	1.0
2922	17	1.0
2922	20	1.0
2922	22	1.0
2922	30	1.0
2922	31	1.0
2922	44	1.0
2922	46	1.0
2922	58	1.0
2922	98	1.0
2922	107	1.0
2922	114	1.0
2922	138	1.0
2922	149	1.0
2922	198	1.0
2922	1112	1.0
2922	1190	1.0
2922	1822	1.0
2922	1875	1.0
2923	1	1.0
2923	3	1.0
2923	4	1.0
2923	5	1.0
2923	7	1.0
2923	9	1.0
2923	14	1.0
2923	17	1.0
2923	20	1.0
2923	22	1.0
2923	30	1.0
2923	31	1.0
2923	41	1.0
2923	44	1.0
2923	46	1.0
2923	66	1.0
2923	67	1.0
2923	89	1.0
2923	223	1.0
2923	302	1.0
2923	1525	1.0
2923	1822	1.0
2923	3787	1.0
2923	4328	1.0
2924	0	1.0
2924	1	1.0
2924	3	1.0
2924	4	1.0
2924	5	1.0
2924	10	1.0
2924	16	1.0
2924	20	1.0
2924	22	1.0
2924	30	1.0
2924	31	1.0
2924	32	1.0
2924	33	1.0
2924	46	1.0
2924	118	1.0
2924	241	1.0
2924	242	1.0
2924	255	1.0
2924	297	1.0
2924	1767	1.0
2924	1822	1.0
2924	2787	1.0
2924	2881	1.0
2924	2959	1.0
2925	2	1.0
2925	22	1.0
2925	51	1.0
2925	62	1.0
2925	154	1.0
2925	155	1.0
2925	388	1.0
2925	589	1.0
2925	6697	1.0
2926	0	1.0
2926	2	1.0
2926	6	1.0
2926	8	1.0
2926	11	1.0
2926	23	1.0
2926	50	1.0
2926	62	1.0
2926	109	1.0
2926	134	1.0
2926	151	1.0
2926	152	1.0
2926	156	1.0
2926	252	1.0
2926	369	1.0
2926	569	1.0
2926	1809	1.0
2926	2124	1.0
2926	5969	1.0
2927	0	2.0
2927	1	1.0
2927	2	1.0
2927	3	1.0
2927	4	1.0
2927	6	1.0
2927	8	1.0
2927	10	1.0
2927	11	1.0
2927	12	1.0
2927	21	1.0
2927	32	1.0
2927	33	1.0
2927	47	1.0
2927	55	1.0
2927	96	1.0
2927	129	1.0
2927	157	1.0
2927	161	1.0
2927	214	1.0
2927	323	1.0
2927	419	1.0
2927	1063	1.0
2927	1289	1.0
2927	2516	1.0
2927	2681	1.0
2927	7751	1.0
2928	0	2.0
2928	1	1.0
2928	2	1.0
2928	3	1.0
2928	4	1.0
2928	5	1.0
2928	6	1.0
2928	7	1.0
2928	8	1.0
2928	10	1.0
2928	11	1.0
2928	12	1.0
2928	14	1.0
2928	16	1.0
2928	26	1.0
2928	38	1.0
2928	54	1.0
2928	108	1.0
2928	110	1.0
2928	119	1.0
2928	120	1.0
2928	132	1.0
2928	206	1.0
2928	580	1.0
2928	2848	1.0
2928	3487	1.0
2928	4814	1.0
2929	0	2.0
2929	1	1.0
2929	2	1.0
2929	3	1.0
2929	4	1.0
2929	5	1.0
2929	6	1.0
2929	7	1.0
2929	8	1.0
2929	9	1.0
2929	10	1.0
2929	11	1.0
2929	12	1.0
2929	15	1.0
2929	20	1.0
2929	26	1.0
2929	46	1.0
2929	54	1.0
2929	66	1.0
2929	73	1.0
2929	95	1.0
2929	106	1.0
2929	148	1.0
2929	344	1.0
2929	3903	1.0
2929	5007	1.0
2929	5610	1.0
2929	5699	1.0
2930	0	1.0
2930	1	1.0
2930	2	1.0
2930	3	1.0
2930	4	1.0
2930	5	1.0
2930	6	1.0
2930	7	1.0
2930	8	1.0
2930	10	1.0
2930	12	1.0
2930	13	1.0
2930	14	1.0
2930	16	1.0
2930	24	1.0
2930	26	1.0
2930	38	1.0
2930	54	1.0
2930	95	1.0
2930	106	1.0
2930	108	1.0
2930	110	1.0
2930	132	1.0
2930	206	1.0
2930	344	1.0
2930	580	1.0
2930	2848	1.0
2930	3487	1.0
2930	4814	1.0
2930	5610	1.0
2930	5699	1.0
2931	0	1.0
2931	1	1.0
2931	2	1.0
2931	3	1.0
2931	4	1.0
2931	5	1.0
2931	6	1.0
2931	7	1.0
2931	8	1.0
2931	9	1.0
2931	11	1.0
2931	12	1.0
2931	13	1.0
2931	15	1.0
2931	20	1.0
2931	29	1.0
2931	42	1.0
2931	46	1.0
2931	68	1.0
2931	81	1.0
2931	83	1.0
2931	87	1.0
2931	97	1.0
2931	148	1.0
2931	240	1.0
2931	347	1.0
2931	3903	1.0
2931	5007	1.0
2931	6399	1.0
2931	6493	1.0
2932	0	2.0
2932	1	1.0
2932	2	1.0
2932	3	1.0
2932	4	1.0
2932	5	1.0
2932	6	1.0
2932	7	1.0
2932	8	1.0
2932	9	1.0
2932	10	1.0
2932	11	1.0
2932	17	1.0
2932	23	1.0
2932	37	1.0
2932	44	1.0
2932	60	1.0
2932	67	1.0
2932	79	1.0
2932	101	1.0
2932	105	1.0
2932	126	1.0
2932	172	1.0
2932	267	1.0
2932	306	1.0
2932	334	1.0
2932	2615	1.0
2932	3028	1.0
2932	3174	1.0
2932	8663	1.0
2933	1	1.0
2933	2	1.0
2933	3	1.0
2933	4	1.0
2933	5	1.0
2933	6	1.0
2933	7	1.0
2933	8	1.0
2933	9	1.0
2933	13	2.0
2933	15	1.0
2933	20	1.0
2933	23	1.0
2933	24	1.0
2933	29	1.0
2933	46	1.0
2933	68	1.0
2933	81	1.0
2933	101	1.0
2933	105	1.0
2933	148	1.0
2933	172	1.0
2933	267	1.0
2933	2615	1.0
2933	3028	1.0
2933	3174	1.0
2933	3903	1.0
2933	5007	1.0
2933	6399	1.0
2933	6493	1.0
2934	0	1.0
2934	1	1.0
2934	2	1.0
2934	3	1.0
2934	4	1.0
2934	5	1.0
2934	6	1.0
2934	7	1.0
2934	8	1.0
2934	10	1.0
2934	14	1.0
2934	16	1.0
2934	23	1.0
2934	38	1.0
2934	41	1.0
2934	101	1.0
2934	104	1.0
2934	105	1.0
2934	108	1.0
2934	110	1.0
2934	132	1.0
2934	172	1.0
2934	206	1.0
2934	267	1.0
2934	580	1.0
2934	2615	1.0
2934	2848	1.0
2934	3028	1.0
2934	3174	1.0
2934	3487	1.0
2934	4814	1.0
2935	0	1.0
2935	1	1.0
2935	2	1.0
2935	3	1.0
2935	4	1.0
2935	5	1.0
2935	6	1.0
2935	8	1.0
2935	10	1.0
2935	21	1.0
2935	23	1.0
2935	32	1.0
2935	33	1.0
2935	55	1.0
2935	58	1.0
2935	96	1.0
2935	101	1.0
2935	105	1.0
2935	149	1.0
2935	172	1.0
2935	214	1.0
2935	267	1.0
2935	323	1.0
2935	419	1.0
2935	1063	1.0
2935	1289	1.0
2935	2516	1.0
2935	2615	1.0
2935	2681	1.0
2935	3028	1.0
2935	3174	1.0
2936	0	1.0
2936	1	1.0
2936	2	1.0
2936	3	1.0
2936	4	1.0
2936	6	1.0
2936	7	1.0
2936	8	1.0
2936	9	1.0
2936	11	1.0
2936	12	1.0
2936	14	1.0
2936	16	1.0
2936	21	1.0
2936	42	1.0
2936	58	1.0
2936	65	1.0
2936	71	1.0
2936	74	1.0
2936	97	1.0
2936	102	1.0
2936	137	1.0
2936	167	1.0
2936	206	1.0
2936	254	1.0
2936	580	1.0
2936	3928	1.0
2936	4160	1.0
2936	9766	1.0
2937	0	2.0
2937	1	1.0
2937	2	1.0
2937	3	1.0
2937	4	1.0
2937	5	1.0
2937	6	1.0
2937	7	1.0
2937	10	1.0
2937	11	1.0
2937	16	1.0
2937	18	1.0
2937	19	1.0
2937	37	1.0
2937	53	1.0
2937	70	1.0
2937	79	1.0
2937	82	1.0
2937	84	1.0
2937	94	1.0
2937	111	1.0
2937	177	1.0
2937	243	1.0
2937	354	1.0
2937	4395	1.0
2937	7166	1.0
2937	7559	1.0
2937	7884	1.0
2937	9498	1.0
2938	1	1.0
2938	2	1.0
2938	3	1.0
2938	4	1.0
2938	5	1.0
2938	6	1.0
2938	7	1.0
2938	9	1.0
2938	13	1.0
2938	14	1.0
2938	16	1.0
2938	18	1.0
2938	19	1.0
2938	21	1.0
2938	24	1.0
2938	53	1.0
2938	58	1.0
2938	65	1.0
2938	71	1.0
2938	84	1.0
2938	94	1.0
2938	137	1.0
2938	206	1.0
2938	254	1.0
2938	354	1.0
2938	580	1.0
2938	3928	1.0
2938	4160	1.0
2938	7166	1.0
2938	7559	1.0
2938	7884	1.0
2939	0	1.0
2939	1	1.0
2939	2	1.0
2939	4	1.0
2939	7	1.0
2939	8	1.0
2939	9	1.0
2939	11	1.0
2939	12	1.0
2939	13	1.0
2939	16	1.0
2939	28	1.0
2939	29	1.0
2939	39	1.0
2939	40	1.0
2939	45	1.0
2939	49	1.0
2939	54	1.0
2939	69	1.0
2939	77	1.0
2939	78	1.0
2939	90	1.0
2939	111	1.0
2939	243	1.0
2939	339	1.0
2939	3016	1.0
2939	4395	1.0
2939	8071	1.0
2939	8412	1.0
2940	0	2.0
2940	1	1.0
2940	2	1.0
2940	3	1.0
2940	5	1.0
2940	6	1.0
2940	10	1.0
2940	11	1.0
2940	18	1.0
2940	19	1.0
2940	25	1.0
2940	34	1.0
2940	35	1.0
2940	36	1.0
2940	45	1.0
2940	46	1.0
2940	48	1.0
2940	64	1.0
2940	76	1.0
2940	85	1.0
2940	100	1.0
2940	122	1.0
2940	141	1.0
2940	314	1.0
2940	1311	1.0
2940	2611	1.0
2940	2877	1.0
2941	1	1.0
2941	2	1.0
2941	3	1.0
2941	4	1.0
2941	5	1.0
2941	6	1.0
2941	7	1.0
2941	9	1.0
2941	13	2.0
2941	16	1.0
2941	18	1.0
2941	19	1.0
2941	24	1.0
2941	29	1.0
2941	45	1.0
2941	49	1.0
2941	69	1.0
2941	78	1.0
2941	85	1.0
2941	100	1.0
2941	111	1.0
2941	141	1.0
2941	243	1.0
2941	339	1.0
2941	1311	1.0
2941	2611	1.0
2941	2877	1.0
2941	4395	1.0
2941	8071	1.0
2941	8412	1.0
2942	1	1.0
2942	2	1.0
2942	3	1.0
2942	4	1.0
2942	5	1.0
2942	6	1.0
2942	7	1.0
2942	9	1.0
2942	14	1.0
2942	16	1.0
2942	18	1.0
2942	19	1.0
2942	21	1.0
2942	41	1.0
2942	45	1.0
2942	58	1.0
2942	65	1.0
2942	71	1.0
2942	85	1.0
2942	100	1.0
2942	104	1.0
2942	137	1.0
2942	141	1.0
2942	206	1.0
2942	254	1.0
2942	580	1.0
2942	1311	1.0
2942	2611	1.0
2942	2877	1.0
2942	3928	1.0
2942	4160	1.0
2943	0	1.0
2943	1	1.0
2943	2	1.0
2943	3	1.0
2943	4	1.0
2943	5	1.0
2943	6	1.0
2943	10	1.0
2943	18	1.0
2943	19	1.0
2943	21	1.0
2943	32	1.0
2943	33	1.0
2943	45	1.0
2943	55	1.0
2943	85	1.0
2943	96	1.0
2943	100	1.0
2943	141	1.0
2943	188	1.0
2943	214	1.0
2943	271	1.0
2943	323	1.0
2943	419	1.0
2943	1063	1.0
2943	1289	1.0
2943	1311	1.0
2943	2516	1.0
2943	2611	1.0
2943	2681	1.0
2943	2877	1.0
2944	0	1.0
2944	1	1.0
2944	2	1.0
2944	4	1.0
2944	7	1.0
2944	8	1.0
2944	9	1.0
2944	11	1.0
2944	12	1.0
2944	14	1.0
2944	16	1.0
2944	28	1.0
2944	36	1.0
2944	39	1.0
2944	40	1.0
2944	61	1.0
2944	80	1.0
2944	93	1.0
2944	98	1.0
2944	136	1.0
2944	163	1.0
2944	188	1.0
2944	206	1.0
2944	265	1.0
2944	580	1.0
2944	1262	1.0
2944	1507	1.0
2944	2586	1.0
2944	2909	1.0
2944	8673	1.0
2945	0	2.0
2945	1	1.0
2945	2	1.0
2945	3	1.0
2945	5	1.0
2945	6	1.0
2945	8	1.0
2945	10	1.0
2945	11	1.0
2945	12	1.0
2945	25	1.0
2945	34	1.0
2945	35	1.0
2945	43	1.0
2945	63	1.0
2945	88	1.0
2945	91	1.0
2945	92	1.0
2945	127	1.0
2945	158	1.0
2945	174	1.0
2945	202	1.0
2945	238	1.0
2945	1735	1.0
2945	3192	1.0
2945	3401	1.0
2945	4735	1.0
2945	8048	1.0
2946	1	1.0
2946	2	1.0
2946	3	1.0
2946	4	1.0
2946	5	1.0
2946	6	1.0
2946	7	1.0
2946	8	1.0
2946	9	1.0
2946	12	1.0
2946	13	1.0
2946	14	1.0
2946	16	1.0
2946	24	1.0
2946	36	1.0
2946	63	1.0
2946	80	1.0
2946	91	1.0
2946	98	1.0
2946	136	1.0
2946	188	1.0
2946	202	1.0
2946	206	1.0
2946	238	1.0
2946	265	1.0
2946	580	1.0
2946	1262	1.0
2946	1735	1.0
2946	2909	1.0
2946	4735	1.0
2946	8048	1.0
2947	0	1.0
2947	1	1.0
2947	2	1.0
2947	3	1.0
2947	4	1.0
2947	5	1.0
2947	6	1.0
2947	7	1.0
2947	9	1.0
2947	11	1.0
2947	13	1.0
2947	18	1.0
2947	19	1.0
2947	29	1.0
2947	43	1.0
2947	45	1.0
2947	75	1.0
2947	99	1.0
2947	107	1.0
2947	115	1.0
2947	127	1.0
2947	158	1.0
2947	191	1.0
2947	208	1.0
2947	273	1.0
2947	2036	1.0
2947	3192	1.0
2947	3766	1.0
2947	4783	1.0
2947	5452	1.0
2947	5851	1.0
2948	1	1.0
2948	2	1.0
2948	3	1.0
2948	4	1.0
2948	5	1.0
2948	6	1.0
2948	7	1.0
2948	9	1.0
2948	14	1.0
2948	16	1.0
2948	18	1.0
2948	19	1.0
2948	27	1.0
2948	36	1.0
2948	45	1.0
2948	52	1.0
2948	75	1.0
2948	80	1.0
2948	98	1.0
2948	115	1.0
2948	136	1.0
2948	188	1.0
2948	191	1.0
2948	206	1.0
2948	265	1.0
2948	580	1.0
2948	1262	1.0
2948	2036	1.0
2948	2909	1.0
2948	5452	1.0
2948	5851	1.0
2949	0	1.0
2949	1	1.0
2949	2	1.0
2949	4	1.0
2949	7	1.0
2949	8	1.0
2949	9	1.0
2949	11	1.0
2949	12	1.0
2949	27	1.0
2949	28	1.0
2949	36	1.0
2949	39	1.0
2949	40	1.0
2949	43	1.0
2949	57	1.0
2949	72	1.0
2949	86	1.0
2949	112	1.0
2949	113	1.0
2949	123	1.0
2949	127	1.0
2949	158	1.0
2949	175	1.0
2949	189	1.0
2949	372	1.0
2949	1269	1.0
2949	3192	1.0
2949	6268	1.0
2950	0	2.0
2950	1	1.0
2950	3	1.0
2950	5	1.0
2950	10	1.0
2950	11	1.0
2950	22	1.0
2950	25	1.0
2950	30	1.0
2950	31	1.0
2950	34	1.0
2950	35	1.0
2950	43	1.0
2950	59	1.0
2950	131	1.0
2950	153	1.0
2950	159	1.0
2950	166	1.0
2950	178	1.0
2950	258	1.0
2950	1542	1.0
2951	1	1.0
2951	3	1.0
2951	4	1.0
2951	5	1.0
2951	7	1.0
2951	9	1.0
2951	13	1.0
2951	22	1.0
2951	24	1.0
2951	27	1.0
2951	30	1.0
2951	31	1.0
2951	36	1.0
2951	43	1.0
2951	57	1.0
2951	113	1.0
2951	123	1.0
2951	127	1.0
2951	158	1.0
2951	175	1.0
2951	258	1.0
2951	1269	1.0
2951	3192	1.0
2951	6268	1.0
2952	1	1.0
2952	3	1.0
2952	4	1.0
2952	5	1.0
2952	7	1.0
2952	9	1.0
2952	14	1.0
2952	16	1.0
2952	22	1.0
2952	30	1.0
2952	31	1.0
2952	36	1.0
2952	58	1.0
2952	80	1.0
2952	98	1.0
2952	136	1.0
2952	149	1.0
2952	188	1.0
2952	206	1.0
2952	258	1.0
2952	265	1.0
2952	580	1.0
2952	1262	1.0
2952	2909	1.0
2953	0	1.0
2953	1	1.0
2953	3	1.0
2953	4	1.0
2953	5	1.0
2953	10	1.0
2953	21	1.0
2953	22	1.0
2953	30	1.0
2953	31	1.0
2953	32	1.0
2953	33	1.0
2953	55	1.0
2953	96	1.0
2953	214	1.0
2953	258	1.0
2953	279	1.0
2953	323	1.0
2953	343	1.0
2953	419	1.0
2953	1063	1.0
2953	1289	1.0
2953	2516	1.0
2953	2681	1.0
2954	2	1.0
2954	22	1.0
2954	45	1.0
2954	51	1.0
2954	62	1.0
2954	154	1.0
2954	155	1.0
2954	290	1.0
2954	8945	1.0
2955	0	1.0
2955	2	1.0
2955	6	1.0
2955	8	1.0
2955	11	1.0
2955	12	1.0
2955	36	1.0
2955	45	1.0
2955	50	1.0
2955	62	1.0
2955	151	1.0
2955	152	1.0
2955	156	1.0
2955	191	1.0
2955	197	1.0
2955	278	1.0
2955	560	1.0
2956	0	2.0
2956	1	1.0
2956	2	1.0
2956	3	1.0
2956	4	1.0
2956	5	1.0
2956	6	1.0
2956	10	1.0
2956	11	1.0
2956	18	1.0
2956	19	1.0
2956	32	1.0
2956	33	1.0
2956	36	1.0
2956	43	1.0
2956	45	1.0
2956	55	1.0
2956	143	1.0
2956	157	1.0
2956	165	1.0
2956	175	1.0
2956	191	1.0
2956	280	1.0
2956	356	1.0
2956	560	1.0
2956	1864	1.0
2956	1939	1.0
2956	2260	1.0
2957	0	2.0
2957	1	1.0
2957	2	1.0
2957	4	1.0
2957	7	1.0
2957	8	1.0
2957	9	1.0
2957	10	1.0
2957	11	1.0
2957	12	1.0
2957	14	1.0
2957	28	1.0
2957	36	1.0
2957	39	1.0
2957	40	1.0
2957	43	1.0
2957	45	1.0
2957	54	1.0
2957	110	1.0
2957	118	1.0
2957	120	1.0
2957	145	1.0
2957	166	1.0
2957	175	1.0
2957	311	1.0
2957	356	1.0
2957	5933	1.0
2958	0	2.0
2958	1	1.0
2958	2	1.0
2958	3	1.0
2958	5	1.0
2958	6	1.0
2958	8	1.0
2958	10	1.0
2958	11	1.0
2958	12	1.0
2958	25	1.0
2958	34	1.0
2958	35	1.0
2958	36	1.0
2958	42	1.0
2958	43	1.0
2958	46	1.0
2958	73	1.0
2958	106	1.0
2958	116	1.0
2958	134	1.0
2958	148	1.0
2958	166	1.0
2958	179	1.0
2958	311	1.0
2958	3658	1.0
2958	3664	1.0
2958	4762	1.0
2959	0	1.0
2959	1	1.0
2959	2	1.0
2959	3	1.0
2959	4	1.0
2959	5	1.0
2959	6	1.0
2959	7	1.0
2959	8	1.0
2959	9	1.0
2959	10	1.0
2959	12	1.0
2959	13	1.0
2959	14	1.0
2959	24	1.0
2959	36	1.0
2959	42	1.0
2959	43	1.0
2959	106	1.0
2959	110	1.0
2959	118	1.0
2959	134	1.0
2959	166	1.0
2959	175	1.0
2959	179	1.0
2959	311	1.0
2959	356	1.0
2959	3658	1.0
2959	3664	1.0
2959	4762	1.0
2959	5933	1.0
2960	0	1.0
2960	1	1.0
2960	2	1.0
2960	3	1.0
2960	4	1.0
2960	5	1.0
2960	6	1.0
2960	8	1.0
2960	10	1.0
2960	12	1.0
2960	27	1.0
2960	32	1.0
2960	33	1.0
2960	36	1.0
2960	42	1.0
2960	43	1.0
2960	52	1.0
2960	55	1.0
2960	106	1.0
2960	134	1.0
2960	143	1.0
2960	175	1.0
2960	179	1.0
2960	280	1.0
2960	356	1.0
2960	1864	1.0
2960	1939	1.0
2960	2260	1.0
2960	3658	1.0
2960	3664	1.0
2960	4762	1.0
2961	0	1.0
2961	1	1.0
2961	2	1.0
2961	3	1.0
2961	4	1.0
2961	5	1.0
2961	6	1.0
2961	7	1.0
2961	9	1.0
2961	11	1.0
2961	14	1.0
2961	18	1.0
2961	19	1.0
2961	27	1.0
2961	37	1.0
2961	43	1.0
2961	45	1.0
2961	57	1.0
2961	81	1.0
2961	83	1.0
2961	96	1.0
2961	129	1.0
2961	166	1.0
2961	180	1.0
2961	231	1.0
2961	311	1.0
2961	1466	1.0
2961	7167	1.0
2961	8512	1.0
2961	9328	1.0
2962	0	1.0
2962	1	1.0
2962	2	1.0
2962	3	1.0
2962	4	1.0
2962	5	1.0
2962	6	1.0
2962	10	1.0
2962	18	1.0
2962	19	1.0
2962	32	1.0
2962	33	1.0
2962	36	1.0
2962	41	1.0
2962	43	1.0
2962	45	1.0
2962	55	1.0
2962	83	1.0
2962	104	1.0
2962	129	1.0
2962	143	1.0
2962	175	1.0
2962	231	1.0
2962	280	1.0
2962	356	1.0
2962	1466	1.0
2962	1864	1.0
2962	1939	1.0
2962	2260	1.0
2962	7167	1.0
2962	8512	1.0
2963	0	1.0
2963	1	1.0
2963	2	1.0
2963	4	1.0
2963	7	1.0
2963	8	1.0
2963	9	1.0
2963	11	1.0
2963	12	1.0
2963	14	1.0
2963	28	1.0
2963	36	1.0
2963	39	1.0
2963	40	1.0
2963	41	1.0
2963	43	1.0
2963	67	1.0
2963	86	1.0
2963	89	1.0
2963	101	1.0
2963	108	1.0
2963	119	1.0
2963	166	1.0
2963	205	1.0
2963	235	1.0
2963	311	1.0
2963	488	1.0
2963	712	1.0
2963	1378	1.0
2963	3803	1.0
2964	0	2.0
2964	1	1.0
2964	2	1.0
2964	3	1.0
2964	5	1.0
2964	6	1.0
2964	10	1.0
2964	11	1.0
2964	18	1.0
2964	19	1.0
2964	25	1.0
2964	34	1.0
2964	35	1.0
2964	43	1.0
2964	59	1.0
2964	65	1.0
2964	66	1.0
2964	74	1.0
2964	86	1.0
2964	95	1.0
2964	114	1.0
2964	189	1.0
2964	209	1.0
2964	226	1.0
2964	491	1.0
2964	666	1.0
2964	762	1.0
2964	787	1.0
2964	1794	1.0
2965	1	1.0
2965	2	1.0
2965	3	1.0
2965	4	1.0
2965	5	1.0
2965	6	1.0
2965	7	1.0
2965	9	1.0
2965	13	1.0
2965	14	1.0
2965	18	1.0
2965	19	1.0
2965	24	1.0
2965	36	1.0
